observationId,origin,causeType,causeIds,residentIds,activityExecutionIds,actionExecutionIds
observation_284f6e08c99872d0,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_a255e1092f184274,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_54b70beb383f6379,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_f6534130dc61a711,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_991f4ace8be599d6,simulated_cause,action_execution,"[""action_ec1537b817c7d989""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_ec1537b817c7d989""]"
observation_a2e4052f8338409b,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_1118a8c91ec85175,simulated_cause,action_execution,"[""action_ec1537b817c7d989""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_ec1537b817c7d989""]"
observation_7507573c5e576376,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_c62af117df6677c0,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_c08b01006b57f739,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_264b574eda619e40,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_f8b82f147b89f004,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_916e211841b9deee,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_2d20ed1489407cfb,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_051c5beb97a0a9a2,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_7eaa688b008512b4,simulated_cause,movement,"[""movement_8476ac3d9bd353c8""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_0ee09f2d4bdfb434""]"
observation_78e117d0c19018d5,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_6615da2705ee3d0d,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_b6e35ea821382348,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_2e18485d82aab06a,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_47983ad2068f679c,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_b65f5fb1fb08229b,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_39135f64a525f6b4,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_a916b0310d45add1,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_667832701ce1a5bf,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_9c253183872f7dc5,simulated_cause,movement,"[""movement_5c9de5115f070d9e""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_8a6330cb01b9d4f2,simulated_cause,action_execution,"[""action_54731ce2581c8c5d""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_80b06b1082de94e1,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_905c45c055118a66,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_5fbd44c363f88eeb,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_e2405eb90f056e90,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_323e142d1527de30,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_c79948d767d1534f,simulated_cause,action_execution,"[""action_54731ce2581c8c5d""]","[""tommaso_bianchi""]","[""activity_7e512f52f0894daa""]","[""action_54731ce2581c8c5d""]"
observation_9129f52b9b0c6146,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_25e89d22b5c090aa,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_55fec2602d31a75a,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_37b08c92be474a48,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_7d2b9791ab40947b,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_e09403c138420e91,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_166573fe8087a26e,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_9eb1c9d67bdc0837,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_ab90facecfe51a0e,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_e09e368fe150bf97,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_c0ccf421cbfa7337,simulated_cause,movement,"[""movement_c35e46b08b17412e""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_851a8fb5099ffa35""]"
observation_2516812d670cc416,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_98c5b8a5a603cba6,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_80f22f950bbfe222,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_808af63ef5cd5cf1,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_1e867939e466fb35,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_bc86c7182a678075,simulated_cause,movement,"[""movement_c35e46b08b17412e""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_851a8fb5099ffa35""]"
observation_c85712c86ca9b71f,simulated_cause,movement,"[""movement_e1d15c9aac2b7b38""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_7f921fdccfa5006a""]"
observation_d35f2a0b7c38742a,simulated_cause,movement,"[""movement_e1d15c9aac2b7b38""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_7f921fdccfa5006a""]"
observation_a48775a4ac9d841e,simulated_cause,action_execution,"[""action_7f921fdccfa5006a""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_7f921fdccfa5006a""]"
observation_7c413eef43e8e947,simulated_cause,movement,"[""movement_536e12dbe3e69003""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_3dd074a8f25200ec""]"
observation_baf95f6f9ed1d4b5,simulated_cause,action_execution,"[""action_7f921fdccfa5006a""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_7f921fdccfa5006a""]"
observation_b6e0c7bb129b1cc9,simulated_cause,movement,"[""movement_536e12dbe3e69003""]","[""tommaso_bianchi""]","[""activity_914c8fd30c1954f8""]","[""action_3dd074a8f25200ec""]"
observation_b6568da17c043199,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_8ac418d293ff127b,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_eddae9c6f94f6602,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_7f3b252ee25917a6,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_3c3a3507dd1b5114,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_108b0e5afe808efb,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_0ab3f416a463fbbf,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_5f4d671135ff2b1a,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_730a1b217b760978,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_97be1812da87b471,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_c794c9331dab473e,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_b09b30ed2194d397,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_f45a4ab76db3de2e,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_54bb7e8db04eaec2,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_1704c2b8607793ef,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_9f9978faf0ddc506,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_9d77505b16757cc4,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_5848386b0646a4f4,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_86b843fba7987eb5,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_65bcadee46b5eb96,simulated_cause,movement,"[""movement_1b8b9dfe081228e6""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_806f3d8e67e217fa""]"
observation_a75d4879e309b327,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_a0d3a5a27c3d2489,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_734e3c09ad4095ac,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_d9526ba609d86aed,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_8988c2eca337fc52,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_30195fe1d2366f0f,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_ac359992ca8ca795,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_e848d1d7892a7af4,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_19249fda6aa66a9e,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_693b7c0143a8de3d,simulated_cause,movement,"[""movement_53815832548cef6f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_a74b134e7ff422d2,simulated_cause,action_execution,"[""action_5560810d97202c77""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_dd59dcae63d9950f,simulated_cause,action_execution,"[""action_5560810d97202c77""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_5560810d97202c77""]"
observation_fde01d595f7b8635,simulated_cause,action_execution,"[""action_97312bcba2d5db42""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_97312bcba2d5db42""]"
observation_d7394c4336ad6503,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_3677d3d7dfc4845e,simulated_cause,action_execution,"[""action_97312bcba2d5db42""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_97312bcba2d5db42""]"
observation_60f48ce008d86b0f,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_1eed5c8ef3cb0091,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_52ffd92e20e02911,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_0386bf44b181356d,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_a13262ca30ac3564,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_0f7eeb4623c0fa43,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_7426235a524ec772,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_73a75b4311e92adf,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_14d7c77608f12be5,simulated_cause,movement,"[""movement_8495166994c6d624""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_b4e10db6cc8fdf30""]"
observation_1584a13a5c95796b,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_896eb01803ae12f9,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_5aba48b72b3b49b3,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_37b323b1e47aecdd,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_59af36255f98a7dc,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_68d15b306d46b66f,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_30a40eee07590a34,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_208696bd6684e1ee,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_9e2f1cb437a8369a,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_ebcaa55edebdee95,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_ee01c1f565aa0e31,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_47ad5c740a6f3c23,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_93bc090762d37e70,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_4a6c9719982ac6f5,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_992468654e4678b3,simulated_cause,movement,"[""movement_baf88720f699997f""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_f58e012bc8e62956,simulated_cause,action_execution,"[""action_69fc8496f5101bd5""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_02776d87b28221d3,simulated_cause,action_execution,"[""action_69fc8496f5101bd5""]","[""tommaso_bianchi""]","[""activity_b187e33ba1fdcdc2""]","[""action_69fc8496f5101bd5""]"
observation_d11e6dbeda51d8a8,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_4a6226f3064f5ee6,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_05c94f957118acf7,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_2d3d8460eca3b517,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_88f8c3ff70621955,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_79bde6a4da3c87ab,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_454841c7d9673106,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_a2979e0f75e7a52c,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_8bebd45b2b21496a,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
